customer_key,full_name,first_name,last_name,email_address,gender,education,occupation,yearly_income,total_children,country,state,city
24737,Angela Bailey,Angela,Bailey,angela42@adventure-works.com,F,Partial High School,Clerical,20000,3,United States,Washington,Puyallup
24738,Hannah Davis,Hannah,Davis,hannah6@adventure-works.com,F,Partial College,Clerical,40000,1,United States,California,Glendale
24739,Dalton Sanders,Dalton,Sanders,dalton73@adventure-works.com,M,Partial College,Clerical,40000,1,United States,California,National City
24740,Shelby Cooper,Shelby,Cooper,shelby9@adventure-works.com,F,Partial High School,Clerical,20000,3,United States,Washington,Bellingham
24741,Brittany Perry,Brittany,Perry,brittany6@adventure-works.com,F,Partial High School,Clerical,20000,3,United States,Washington,Walla Walla
24742,Rachel Ramirez,Rachel,Ramirez,rachel43@adventure-works.com,F,High School,Clerical,30000,1,United States,California,El Cajon
24743,Chloe Coleman,Chloe,Coleman,chloe72@adventure-works.com,F,High School,Skilled Manual,30000,2,United States,Washington,Spokane
24744,Brendan Yuan,Brendan,Yuan,brendan5@adventure-works.com,M,High School,Skilled Manual,30000,2,Canada,British Columbia,Cliffside
24745,Jennifer Ward,Jennifer,Ward,jennifer66@adventure-works.com,F,High School,Skilled Manual,30000,2,United States,California,Palo Alto
24746,Ian Russell,Ian,Russell,ian60@adventure-works.com,M,Partial High School,Clerical,20000,2,Canada,British Columbia,Langley
24747,Dakota Powell,Dakota,Powell,dakota7@adventure-works.com,M,Partial High School,Clerical,20000,2,United States,California,Beverly Hills
24748,Jose Collins,Jose,Collins,jose40@adventure-works.com,M,Partial High School,Clerical,20000,2,Canada,British Columbia,Haney
24749,Marshall Guo,Marshall,Guo,marshall16@adventure-works.com,M,Partial High School,Clerical,20000,2,United States,California,Concord
24750,Destiny Barnes,Destiny,Barnes,destiny51@adventure-works.com,F,Partial High School,Clerical,20000,2,United States,California,Palo Alto
24751,Angela Howard,Angela,Howard,angela37@adventure-works.com,F,High School,Skilled Manual,30000,2,United States,Washington,Everett
24752,Cameron Jackson,Cameron,Jackson,cameron30@adventure-works.com,M,High School,Skilled Manual,30000,2,United States,Washington,Bellingham
24753,Eduardo Jenkins,Eduardo,Jenkins,eduardo51@adventure-works.com,M,High School,Skilled Manual,30000,2,United States,California,El Cajon
24754,Haley Rivera,Haley,Rivera,haley8@adventure-works.com,F,Partial College,Clerical,40000,1,United States,California,West Covina
24755,Sean Scott,Sean,Scott,sean44@adventure-works.com,M,Partial College,Clerical,40000,1,Canada,British Columbia,Oak Bay
24756,Carlos Bell,Carlos,Bell,carlos16@adventure-works.com,M,Partial College,Clerical,40000,1,United States,California,Imperial Beach
24757,Alisha She,Alisha,She,alisha24@adventure-works.com,F,Partial College,Clerical,40000,1,Canada,Alberta,Calgary
24758,Gabriella Adams,Gabriella,Adams,gabriella39@adventure-works.com,F,Partial College,Clerical,40000,2,United States,Washington,Kirkland
24759,Brooke Stewart,Brooke,Stewart,brooke21@adventure-works.com,F,Partial College,Clerical,40000,2,Canada,British Columbia,Vancouver
24760,Julian Coleman,Julian,Coleman,julian7@adventure-works.com,M,Partial College,Clerical,40000,2,United States,Oregon,Woodburn
24761,Lawrence Rubio,Lawrence,Rubio,lawrence20@adventure-works.com,M,Partial College,Clerical,40000,2,United States,California,Chula Vista
24762,Warren Xu,Warren,Xu,warren28@adventure-works.com,M,Graduate Degree,Skilled Manual,50000,0,United States,Washington,Burien
24763,Fernando Hill,Fernando,Hill,fernando28@adventure-works.com,M,Graduate Degree,Skilled Manual,40000,0,Canada,British Columbia,Sooke
24764,Abigail Hughes,Abigail,Hughes,abigail36@adventure-works.com,F,Graduate Degree,Skilled Manual,40000,0,United States,Washington,Everett
24765,Morgan Alexander,Morgan,Alexander,morgan88@adventure-works.com,F,Graduate Degree,Skilled Manual,40000,1,United States,Washington,Seattle
24766,Christian White,Christian,White,christian48@adventure-works.com,M,Graduate Degree,Skilled Manual,40000,1,United States,Washington,Tacoma
24767,Lauren Jackson,Lauren,Jackson,lauren30@adventure-works.com,F,Graduate Degree,Skilled Manual,40000,1,United States,Washington,Walla Walla
24768,Jordan Ross,Jordan,Ross,jordan0@adventure-works.com,M,Graduate Degree,Skilled Manual,40000,1,United States,California,Colma
24769,Brendan Lal,Brendan,Lal,brendan7@adventure-works.com,M,Graduate Degree,Skilled Manual,40000,1,United States,California,Colma
24770,Isaac Wright,Isaac,Wright,isaac43@adventure-works.com,M,Graduate Degree,Skilled Manual,60000,1,United States,California,Torrance
24771,Samuel Harris,Samuel,Harris,samuel70@adventure-works.com,M,Graduate Degree,Skilled Manual,50000,1,Canada,British Columbia,Langley
24772,Greg Russell,Greg,Russell,greg7@adventure-works.com,M,Graduate Degree,Skilled Manual,50000,1,United States,California,Novato
24773,Grace Stewart,Grace,Stewart,grace25@adventure-works.com,F,Graduate Degree,Skilled Manual,70000,1,Canada,British Columbia,Victoria
24774,Xavier Gonzales,Xavier,Gonzales,xavier57@adventure-works.com,M,Graduate Degree,Skilled Manual,70000,1,United States,Oregon,Salem
24775,Alexandra Alexander,Alexandra,Alexander,alexandra40@adventure-works.com,F,Graduate Degree,Skilled Manual,70000,1,United States,California,Colma
24776,Samantha Perry,Samantha,Perry,samantha33@adventure-works.com,F,Graduate Degree,Skilled Manual,70000,1,United States,California,San Gabriel
24777,Eric Adams,Eric,Adams,eric57@adventure-works.com,M,Graduate Degree,Skilled Manual,70000,1,United States,California,Redwood City
24778,Sean Baker,Sean,Baker,sean39@adventure-works.com,M,Graduate Degree,Skilled Manual,70000,1,Canada,British Columbia,Langley
24779,Morgan Lee,Morgan,Lee,morgan43@adventure-works.com,F,Graduate Degree,Skilled Manual,70000,1,United States,Washington,Marysville
24780,Courtney Hall,Courtney,Hall,courtney18@adventure-works.com,F,Graduate Degree,Skilled Manual,70000,1,United States,Washington,Olympia
24781,Carmen Garcia,Carmen,Garcia,carmen0@adventure-works.com,F,Graduate Degree,Skilled Manual,50000,1,Canada,Alberta,Calgary
24782,Nicole Morris,Nicole,Morris,nicole27@adventure-works.com,F,Graduate Degree,Skilled Manual,60000,1,United States,California,Beverly Hills
24783,Barry Raman,Barry,Raman,barry13@adventure-works.com,M,Graduate Degree,Skilled Manual,60000,1,United States,California,Chula Vista
24784,Megan Kelly,Megan,Kelly,megan48@adventure-works.com,F,Graduate Degree,Professional,70000,1,United States,California,Lemon Grove
24785,Cody Morris,Cody,Morris,cody18@adventure-works.com,M,Bachelors,Skilled Manual,40000,1,United States,Washington,Kirkland
24786,Haley Adams,Haley,Adams,haley52@adventure-works.com,F,Bachelors,Skilled Manual,40000,1,Canada,British Columbia,Port Hammond
24787,Andrea Watson,Andrea,Watson,andrea9@adventure-works.com,F,Bachelors,Skilled Manual,40000,1,United States,Washington,Redmond
24788,Ashley Bennett,Ashley,Bennett,ashley27@adventure-works.com,F,Bachelors,Skilled Manual,40000,1,United States,Washington,Edmonds
24789,Tamara Hu,Tamara,Hu,tamara9@adventure-works.com,F,Bachelors,Skilled Manual,40000,1,United States,California,Beverly Hills
24790,Rebekah Navarro,Rebekah,Navarro,rebekah30@adventure-works.com,F,Bachelors,Skilled Manual,40000,1,United States,California,Burbank
24791,Teresa Ortega,Teresa,Ortega,teresa21@adventure-works.com,F,Bachelors,Skilled Manual,40000,1,United States,Washington,Burien
24792,Clifford Malhotra,Clifford,Malhotra,clifford5@adventure-works.com,M,Bachelors,Skilled Manual,40000,1,United States,California,Colma
24793,Cole Morgan,Cole,Morgan,cole13@adventure-works.com,M,Bachelors,Skilled Manual,40000,1,United States,California,Lincoln Acres
24794,Cody Sanchez,Cody,Sanchez,cody17@adventure-works.com,M,Bachelors,Skilled Manual,60000,1,United States,Oregon,W. Linn
24795,Alexandra Lewis,Alexandra,Lewis,alexandra85@adventure-works.com,F,Bachelors,Skilled Manual,60000,2,United States,Oregon,Corvallis
24796,Jessica Simmons,Jessica,Simmons,jessica39@adventure-works.com,F,Bachelors,Skilled Manual,60000,2,United States,California,Los Angeles
24797,Dylan Flores,Dylan,Flores,dylan11@adventure-works.com,M,Bachelors,Skilled Manual,60000,2,United States,Washington,Bremerton
24798,Lawrence Moreno,Lawrence,Moreno,lawrence4@adventure-works.com,M,Bachelors,Skilled Manual,60000,2,United States,Washington,Bellingham
24799,Byron Sanz,Byron,Sanz,byron14@adventure-works.com,M,Bachelors,Skilled Manual,60000,2,United States,California,Citrus Heights
24800,Eduardo Young,Eduardo,Young,eduardo25@adventure-works.com,M,Graduate Degree,Professional,60000,1,United States,Washington,Bellingham
24801,Chase Bailey,Chase,Bailey,chase16@adventure-works.com,M,Graduate Degree,Professional,60000,1,United States,Washington,Renton
24802,Timothy Allen,Timothy,Allen,timothy41@adventure-works.com,M,Graduate Degree,Professional,70000,3,United States,California,Grossmont
24803,Anna Diaz,Anna,Diaz,anna47@adventure-works.com,F,High School,Skilled Manual,40000,4,United States,Oregon,Lebanon
24804,Tonya Raji,Tonya,Raji,tonya21@adventure-works.com,F,Bachelors,Skilled Manual,70000,2,United States,California,Colma
24805,Donna Luo,Donna,Luo,donna5@adventure-works.com,F,High School,Skilled Manual,40000,5,Canada,British Columbia,Cliffside
24806,Faith Russell,Faith,Russell,faith19@adventure-works.com,F,Graduate Degree,Professional,70000,4,United States,California,Berkeley
24807,Anne Moreno,Anne,Moreno,anne7@adventure-works.com,F,Graduate Degree,Professional,70000,4,United States,California,Chula Vista
24808,Eric Perez,Eric,Perez,eric45@adventure-works.com,M,Graduate Degree,Professional,70000,4,United States,California,Lakewood
24809,Alyssa Moore,Alyssa,Moore,alyssa7@adventure-works.com,F,Graduate Degree,Professional,70000,4,United States,California,Oakland
24810,Alyssa Richardson,Alyssa,Richardson,alyssa36@adventure-works.com,F,Bachelors,Skilled Manual,50000,2,United States,California,San Francisco
24811,Trinity Ramirez,Trinity,Ramirez,trinity6@adventure-works.com,F,Bachelors,Skilled Manual,50000,2,United States,California,Glendale
24812,Johnathan Sai,Johnathan,Sai,johnathan7@adventure-works.com,M,Bachelors,Skilled Manual,80000,3,United States,California,Chula Vista
24813,Armando Schmidt,Armando,Schmidt,armando20@adventure-works.com,M,Bachelors,Skilled Manual,80000,3,United States,California,Concord
24814,Gabriel Washington,Gabriel,Washington,gabriel10@adventure-works.com,M,Graduate Degree,Professional,60000,0,United States,Washington,Edmonds
24815,Victoria Clark,Victoria,Clark,victoria18@adventure-works.com,F,Graduate Degree,Professional,70000,4,United States,California,Chula Vista
24816,Lauren Perry,Lauren,Perry,lauren55@adventure-works.com,F,Graduate Degree,Professional,60000,2,Canada,British Columbia,Langford
24817,Victoria Richardson,Victoria,Richardson,victoria36@adventure-works.com,F,Graduate Degree,Professional,60000,2,Canada,British Columbia,Sooke
24818,Diane Rubio,Diane,Rubio,diane26@adventure-works.com,F,Graduate Degree,Professional,70000,5,United States,Washington,Burien
24819,Jack Shan,Jack,Shan,jack32@adventure-works.com,M,Graduate Degree,Professional,70000,5,United States,Washington,Issaquah
24820,David Clark,David,Clark,david82@adventure-works.com,M,Graduate Degree,Professional,70000,5,United States,Washington,Marysville
24821,Melissa Alexander,Melissa,Alexander,melissa14@adventure-works.com,F,Graduate Degree,Professional,70000,5,United States,Washington,Yakima
24822,Paige Cook,Paige,Cook,paige46@adventure-works.com,F,Graduate Degree,Professional,70000,5,United States,California,Colma
24823,Vincent Zhao,Vincent,Zhao,vincent10@adventure-works.com,M,Graduate Degree,Professional,70000,5,United States,California,Colma
24824,Alexandria Wood,Alexandria,Wood,alexandria2@adventure-works.com,F,Bachelors,Professional,40000,0,Canada,British Columbia,Oak Bay
24825,Zoe Sanders,Zoe,Sanders,zoe3@adventure-works.com,F,Bachelors,Skilled Manual,50000,3,Canada,British Columbia,Vancouver
24826,Richard Powell,Richard,Powell,richard63@adventure-works.com,M,Bachelors,Skilled Manual,50000,3,United States,Washington,Bremerton
24827,Alexander Martinez,Alexander,Martinez,alexander21@adventure-works.com,M,Bachelors,Skilled Manual,50000,3,United States,California,La Jolla
24828,Brooke Reed,Brooke,Reed,brooke18@adventure-works.com,F,Graduate Degree,Professional,60000,0,United States,California,Berkeley
24829,Ethan Patterson,Ethan,Patterson,ethan7@adventure-works.com,M,Graduate Degree,Professional,60000,0,United States,California,Glendale
24830,Alexandra Cox,Alexandra,Cox,alexandra14@adventure-works.com,F,Graduate Degree,Professional,60000,0,United States,Washington,Burien
24831,Jackson Diaz,Jackson,Diaz,jackson23@adventure-works.com,M,Graduate Degree,Professional,60000,0,United States,California,West Covina
24832,Morgan Martin,Morgan,Martin,morgan36@adventure-works.com,F,Graduate Degree,Professional,60000,0,Canada,British Columbia,Newton
24833,Deanna Ruiz,Deanna,Ruiz,deanna27@adventure-works.com,F,Graduate Degree,Clerical,40000,0,France,Seine (Paris),Paris
24834,Bethany Jai,Bethany,Jai,bethany14@adventure-works.com,F,Graduate Degree,Clerical,40000,0,Germany,Hessen,Duesseldorf
24835,Angel Morgan,Angel,Morgan,angel13@adventure-works.com,M,Graduate Degree,Clerical,40000,0,United Kingdom,England,Leeds
24836,Taylor Robinson,Taylor,Robinson,taylor65@adventure-works.com,F,Partial College,Manual,10000,4,France,Yveline,Saint Germain en Laye
24837,Wyatt Lewis,Wyatt,Lewis,wyatt22@adventure-works.com,M,Partial College,Professional,130000,2,Germany,Hamburg,Hamburg
24838,Elijah Young,Elijah,Young,elijah42@adventure-works.com,M,Partial College,Professional,130000,3,Germany,Nordrhein-Westfalen,Werne
24839,Tamara Goldberg,Tamara,Goldberg,tamara29@adventure-works.com,F,High School,Professional,120000,3,Germany,Hessen,Berlin
24840,Marco Sai,Marco,Sai,marco6@adventure-works.com,M,Partial High School,Professional,120000,3,United Kingdom,England,Cheltenham
24841,Andres Jai,Andres,Jai,andres8@adventure-works.com,M,High School,Professional,90000,2,France,Hauts de Seine,Colombes
24842,Monique Alonso,Monique,Alonso,monique4@adventure-works.com,F,High School,Professional,90000,3,France,Val de Marne,Orly
24843,Bryant Subram,Bryant,Subram,bryant12@adventure-works.com,M,Partial College,Professional,130000,3,Germany,Saarland,Saarlouis
24844,Maria Ward,Maria,Ward,maria15@adventure-works.com,F,High School,Professional,70000,5,France,Nord,Dunkerque
24845,Tyrone Jimenez,Tyrone,Jimenez,tyrone5@adventure-works.com,M,High School,Professional,70000,5,France,Moselle,Metz
24846,Naomi Navarro,Naomi,Navarro,naomi10@adventure-works.com,F,Bachelors,Management,80000,5,Germany,Hamburg,Bonn
24847,Tonya Nath,Tonya,Nath,tonya18@adventure-works.com,F,Bachelors,Management,130000,3,United Kingdom,England,Kirkby
24848,Jeffery Zhou,Jeffery,Zhou,jeffery9@adventure-works.com,M,High School,Professional,70000,5,Germany,Saarland,Berlin
24849,Brianna Ward,Brianna,Ward,brianna39@adventure-works.com,F,Bachelors,Management,100000,2,France,Seine Saint Denis,Tremblay-en-France
24850,Emmanuel Perez,Emmanuel,Perez,emmanuel19@adventure-works.com,M,Bachelors,Management,120000,4,Germany,Saarland,Stuttgart
24851,Leslie Ortega,Leslie,Ortega,leslie22@adventure-works.com,F,Partial College,Professional,130000,4,United Kingdom,England,Berks
24852,Carla Martinez,Carla,Martinez,carla20@adventure-works.com,F,Bachelors,Management,170000,4,United Kingdom,England,Watford
24853,Miguel Long,Miguel,Long,miguel56@adventure-works.com,M,Partial College,Professional,80000,4,United Kingdom,England,York
24854,Emma Jenkins,Emma,Jenkins,emma53@adventure-works.com,F,Partial College,Professional,110000,3,Germany,Bayern,Hof
24855,Kaylee Wright,Kaylee,Wright,kaylee43@adventure-works.com,F,Partial College,Professional,130000,3,Germany,Hessen,Kassel
24856,Candice Huang,Candice,Huang,candice12@adventure-works.com,F,Partial College,Professional,130000,3,Germany,Saarland,Stuttgart
24857,Anna Henderson,Anna,Henderson,anna29@adventure-works.com,F,High School,Professional,130000,3,United Kingdom,England,Cheltenham
24858,Calvin Xie,Calvin,Xie,calvin3@adventure-works.com,M,High School,Professional,130000,3,United Kingdom,England,Leeds
24859,Cesar Arun,Cesar,Arun,cesar5@adventure-works.com,M,High School,Professional,130000,3,United Kingdom,England,London
24860,Douglas Garcia,Douglas,Garcia,douglas19@adventure-works.com,M,Partial High School,Professional,170000,0,United Kingdom,England,York
24861,Evelyn Vance,Evelyn,Vance,evelyn4@adventure-works.com,F,Partial College,Professional,90000,4,France,Seine Saint Denis,Bobigny
24862,Tamara Zhou,Tamara,Zhou,tamara39@adventure-works.com,F,Bachelors,Management,100000,3,France,Seine et Marne,Lieusaint
24863,Wesley Sun,Wesley,Sun,wesley13@adventure-works.com,M,Bachelors,Management,100000,3,France,Charente-Maritime,Saint Ouen
24864,Jeffery Sun,Jeffery,Sun,jeffery13@adventure-works.com,M,Partial College,Professional,90000,4,Germany,Saarland,Berlin
